,latitude,longitude,time
0,42.6406784058,-73.7531433105,1584026314
1,42.6360992,-73.7595635,1584029029
2,42.6423187256,-73.7741088867,1584030119
3,42.6438959,-73.7752819,1584081494
4,42.6498234,-73.7687727,1584082158
5,42.6397264,-73.7746102,1584082667
6,42.6423187256,-73.7741088867,1584082995
7,42.6337469,-73.7628605,1584083254
8,42.6406784058,-73.7531433105,1584083634
9,42.6406784058,-73.7531433105,1584085555
10,42.6406784058,-73.7531433105,1584085797
11,42.6406784058,-73.7531433105,1584087556
12,42.6406784058,-73.7531433105,1584091640
13,42.6406784058,-73.7531433105,1584092484
14,42.6406784058,-73.7531433105,1584092743
15,42.6406784058,-73.7531433105,1584092922
16,42.6406784058,-73.7531433105,1584112198
17,42.6406784058,-73.7531433105,1584113527
18,42.6394829,-73.7734219,1584115945
19,42.6423187256,-73.7741088867,1584116399
20,42.6451396,-73.7718715,1584171639
21,42.6437348,-73.7656826,1584172040
22,42.6128349,-73.7283214,1584172392
23,42.644095,-73.7557229,1584173164
24,42.6436409,-73.7654849,1584173442
25,42.6423187256,-73.7741088867,1584174629
26,42.6294529,-73.7777841,1584182189
27,42.6111494,-73.7903067,1584182548
28,42.6071111,-73.7912511,1584183100
29,42.6024161,-73.7903779,1584183895
30,42.6021086,-73.7920908,1584185119
31,42.6067265,-73.81846259999999,1584185480
32,42.6292227,-73.8089218,1584185842
33,42.6309307,-73.8052864,1584186203
34,42.6392014,-73.7759205,1584186563
35,42.6423187256,-73.7741088867,1584186942
36,42.6391144,-73.7733167,1584263154
37,42.644446,-73.77418309999999,1584264383
38,42.6423187256,-73.7741088867,1584264765
39,42.6423187256,-73.7741088867,1584273235
40,42.6423187256,-73.7741088867,1584296075
41,42.6428427,-73.7549297,1584296556
42,42.6427605,-73.75454570000001,1584296917
43,42.64387070000001,-73.77028390000001,1584297925
44,42.6423187256,-73.7741088867,1584298876
45,42.6423187256,-73.7741088867,1584341579
46,42.6441583,-73.76826779999999,1584342125
47,42.6436682,-73.765819,1584342390
48,42.6430761,-73.76325859999999,1584342751
49,42.6406784058,-73.75314331050001,1584343884
50,42.6403841,-73.75442690000001,1584345758
51,42.6457955,-73.7508609,1584346282
52,42.6406784058,-73.75314331050001,1584346866
53,42.6406784058,-73.75314331050001,1584351178
54,42.6406784058,-73.75314331050001,1584351473
55,42.6406784058,-73.75314331050001,1584352365
56,42.6422973,-73.7494405,1584354358
57,42.6406784058,-73.75314331050001,1584354958
58,42.6406784058,-73.75314331050001,1584356170
59,42.6406784058,-73.75314331050001,1584357153
60,42.6406784058,-73.75314331050001,1584361029
61,42.6406784058,-73.75314331050001,1584361688
62,42.6423187256,-73.7741088867,1584376022
63,42.6406784058,-73.75314331050001,1584402735
64,42.6406784058,-73.75314331050001,1584403335
65,42.6406057,-73.753449,1584409383
66,42.6406784058,-73.75314331050001,1584410046
67,42.775094,-73.67651740000001,1584419310
68,42.6406784058,-73.75314331050001,1584419604
69,42.6385364,-73.7486383,1584425290
70,42.630835,-73.751341,1584425686
71,42.6406784058,-73.75314331050001,1584426702
72,42.6406784058,-73.75314331050001,1584435858
73,42.6406784058,-73.75314331050001,1584436220
74,42.6406784058,-73.75314331050001,1584437609
75,42.6406784058,-73.75314331050001,1584438217
76,42.644657200000005,-73.752809,1584439324
77,42.6406784058,-73.75314331050001,1584439746
78,42.6406784058,-73.75314331050001,1584442781
79,42.6406784058,-73.75314331050001,1584443231
80,42.643587100000005,-73.7656195,1584447507
81,42.6422973,-73.7494405,1584447867
82,42.6406784058,-73.75314331050001,1584448260
83,42.6406784058,-73.75314331050001,1584457732
84,42.6406784058,-73.75314331050001,1584458177
85,42.6406784058,-73.75314331050001,1584458567
86,42.644761,-73.7528348,1584461173
87,42.64446470000001,-73.7673839,1584461413
88,42.6423187256,-73.7741088867,1584461830
89,42.639094,-73.775887,1584473126
90,42.65511,-73.7649747,1584473526
91,42.6721455,-73.7808823,1584473887
92,42.6752518,-73.7849472,1584474249
93,42.674975200000006,-73.7838387,1584474498
94,42.6652097,-73.773096,1584474858
95,42.6480428,-73.7699245,1584475219
96,42.6423187256,-73.7741088867,1584475604
97,42.6423187256,-73.7741088867,1584513628
98,42.6406784058,-73.75314331050001,1584515673
99,42.6406784058,-73.75314331050001,1584516312
100,42.6406784058,-73.75314331050001,1584517766
101,42.6316436,-73.76231109999999,1584523000
102,42.6406784058,-73.75314331050001,1584523732
103,42.6406784058,-73.75314331050001,1584524185
104,42.6406784058,-73.75314331050001,1584525935
105,42.6406784058,-73.75314331050001,1584528004
106,42.6406784058,-73.75314331050001,1584528999
107,42.6399945,-73.7543692,1584535336
108,42.6406784058,-73.75314331050001,1584536064
109,42.6406784058,-73.75314331050001,1584536426
110,42.6406784058,-73.75314331050001,1584536806
111,42.6406784058,-73.75314331050001,1584537223
112,42.6406784058,-73.75314331050001,1584537851
113,42.6406784058,-73.75314331050001,1584538236
114,42.6406784058,-73.75314331050001,1584538597
115,42.6406784058,-73.75314331050001,1584538959
116,42.6406784058,-73.75314331050001,1584539353
117,42.640168,-73.7541499,1584540380
118,42.6406784058,-73.75314331050001,1584540741
119,42.6406784058,-73.75314331050001,1584541464
120,42.6406784058,-73.75314331050001,1584541831
121,42.6406784058,-73.75314331050001,1584543367
122,42.6406784058,-73.75314331050001,1584544034
123,42.6406784058,-73.75314331050001,1584544915
124,42.64482,-73.7530014,1584547610
125,42.63958710000001,-73.7736064,1584548006
126,42.6423187256,-73.7741088867,1584548393
127,42.6390108,-73.77705379999999,1584602358
